id,token_number,appointment_id,hospital_id,department_id,doctor_id,issued_at,called_at,queue_position_at_issue,patients_ahead_at_issue
qtok_7e9460cd2649,PED-0012,appt_76d2f2629ce7,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-08-31 11:42:00,2026-08-31 12:25:00,12,12
qtok_7742e53ade23,PED-0013,appt_2534b8f9e861,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-08-31 11:33:00,2026-08-31 12:42:00,13,13
qtok_dedaace65974,PED-0001,appt_64107f4d791f,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 08:51:00,2026-09-01 09:04:00,1,1
qtok_607e662e99e1,PED-0003,appt_7e785fb5fd00,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 09:00:00,2026-09-01 09:23:00,3,3
qtok_e67630c1b35a,PED-0004,appt_a13bc2972fc2,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 09:30:00,2026-09-01 09:49:00,4,4
qtok_822211959cbe,PED-0005,appt_aefda888917a,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 09:43:00,2026-09-01 10:17:00,5,4
qtok_199269d09536,PED-0006,appt_b93764ba5624,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:11:00,2026-09-01 10:41:00,6,6
qtok_38bca3446ac7,PED-0007,appt_19f8d3e3458d,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:10:00,2026-09-01 10:51:00,7,7
qtok_efc6c03b0b84,PED-0008,appt_623159a8dd47,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:21:00,2026-09-01 10:57:00,8,6
qtok_c30091cea306,PED-0009,appt_59730d551189,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:23:00,2026-09-01 11:09:00,9,9
qtok_e26e3b479fa0,PED-0010,appt_74024b8a2314,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:46:00,2026-09-01 11:42:00,10,8
qtok_001ded39edf2,PED-0011,appt_187a95ce1bd9,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 10:51:00,2026-09-01 11:38:00,11,9
qtok_62819e23a067,PED-0001,appt_d4f53e152a6b,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 15:15:00,2026-09-01 15:28:00,1,0
qtok_567cdedf893c,PED-0002,appt_a1216cf92e68,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 15:45:00,2026-09-01 15:57:00,2,2
qtok_96b696cacd67,PED-0003,appt_14011e85e3ca,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 16:22:00,2026-09-01 16:41:00,3,2
qtok_92105120e18e,PED-0004,appt_8386874a793d,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 16:37:00,2026-09-01 16:57:00,4,2
qtok_4e70b89968f6,PED-0005,appt_fc23575dfce1,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 16:50:00,2026-09-01 17:16:00,5,5
qtok_42cd9963d427,PED-0006,appt_6d16c8cafd93,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 16:42:00,2026-09-01 17:12:00,6,5
qtok_8e8f9a1a6f61,PED-0007,appt_396b05ab50c1,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 17:16:00,2026-09-01 17:52:00,7,7
qtok_e058e80160c0,PED-0008,appt_ae4c044ee25d,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 17:17:00,2026-09-01 17:56:00,8,8
qtok_e1a316d18b76,PED-0009,appt_25258d803913,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 17:54:00,2026-09-01 18:46:00,9,8
qtok_5b6b3aea096d,PED-0010,appt_6664531b2a34,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-01 18:12:00,2026-09-01 18:54:00,10,10
qtok_5e2966ae6e12,PED-0001,appt_aa316cc2869e,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 08:37:00,2026-09-03 08:51:00,1,0
qtok_dd81b178c4cb,PED-0002,appt_6242f2fc5f2b,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 09:13:00,2026-09-03 09:24:00,2,0
qtok_14e64d8ebd18,PED-0003,appt_c9661e66aa7e,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 09:34:00,2026-09-03 09:49:00,3,2
qtok_d7fceffd1116,PED-0004,appt_6f77f008761d,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 10:13:00,2026-09-03 10:28:00,4,4
qtok_fb971d8f4e2a,PED-0005,appt_e2f8a5fd8f9a,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 10:27:00,2026-09-03 10:46:00,5,4
qtok_f65214846ff8,PED-0006,appt_bdcd8b58a1b4,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 10:56:00,2026-09-03 11:23:00,6,5
qtok_428b00f23ac9,PED-0007,appt_fcc2d3a564c6,hosp_fee9cc547f0c,dept_44f2489d3d11,doc_9d83cca623ae,2026-09-03 11:15:00,2026-09-03 11:53:00,7,5
qtok_da2299ce3964,GEN-0001,appt_df4db1b8d14b,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 08:00:00,2026-06-05 08:03:00,1,1
qtok_7b3ee7b913f5,GEN-0002,appt_cd4fb21295a6,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 08:33:00,2026-06-05 08:51:00,2,1
qtok_a43a8f67f76d,GEN-0003,appt_a90af965c6e4,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 10:16:00,2026-06-05 10:20:00,3,2
qtok_6a117323f410,GEN-0004,appt_68f42bd4b9be,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 11:18:00,2026-06-05 11:32:00,4,3
qtok_b953d509e649,GEN-0005,appt_eb39bd8695b7,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 11:47:00,2026-06-05 12:11:00,5,4
qtok_bcd8a12bd8b4,GEN-0001,appt_a209196c324e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 15:25:00,2026-06-05 15:27:00,1,1
qtok_21ebac29349e,GEN-0002,appt_fda09ae2db79,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 15:49:00,2026-06-05 15:50:00,2,2
qtok_475731be8738,GEN-0003,appt_5c90b5998097,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 15:56:00,2026-06-05 16:01:00,3,1
qtok_e8c9a5102db8,GEN-0005,appt_78836a682af3,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 16:48:00,2026-06-05 17:08:00,5,3
qtok_a53428643a7a,GEN-0006,appt_4c462757e61d,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-05 17:16:00,2026-06-05 17:47:00,6,6
qtok_6619bc0d812a,GEN-0001,appt_fb13339d7b91,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 09:32:00,2026-06-09 09:45:00,1,1
qtok_f1e6b351f001,GEN-0003,appt_6c47d85cfa8a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 10:11:00,2026-06-09 10:19:00,3,3
qtok_d1979da09e54,GEN-0004,appt_0a1e32d295f5,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 10:37:00,2026-06-09 10:53:00,4,3
qtok_6562d8739bda,GEN-0005,appt_98910ce2862e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 11:15:00,2026-06-09 11:37:00,5,3
qtok_a9a558127655,GEN-0002,appt_de8cd0bb7a54,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 14:33:00,2026-06-09 14:34:00,2,2
qtok_5af7f0c496d7,GEN-0003,appt_251414f27b3a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 15:04:00,2026-06-09 15:16:00,3,3
qtok_d0cd9aaaffe0,GEN-0004,appt_f53d7b43c1a5,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 15:23:00,2026-06-09 15:41:00,4,3
qtok_4d4357f8c412,GEN-0005,appt_9ebaba0eb8d9,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 16:12:00,2026-06-09 16:38:00,5,4
qtok_2c68548f30b8,GEN-0006,appt_6ddcf59a4b56,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 16:35:00,2026-06-09 17:09:00,6,4
qtok_10bc00913dd1,GEN-0007,appt_63181bd7331f,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-09 16:36:00,2026-06-09 16:56:00,7,5
qtok_66762e77bf72,GEN-0001,appt_9867e7d2127b,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 08:20:00,2026-06-12 08:33:00,1,1
qtok_438a679e76a8,GEN-0003,appt_a8bdcf124c61,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 09:40:00,2026-06-12 09:43:00,3,2
qtok_982c2ea7dfb1,GEN-0004,appt_8023534d774c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 10:01:00,2026-06-12 10:14:00,4,3
qtok_a1ac904bb9f1,GEN-0005,appt_7826fe609d78,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 10:20:00,2026-06-12 10:33:00,5,3
qtok_9137f08d506d,GEN-0006,appt_f94db9131ea0,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 10:40:00,2026-06-12 11:00:00,6,4
qtok_5567c4c695b0,GEN-0007,appt_aa5554788ffa,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 11:02:00,2026-06-12 11:18:00,7,6
qtok_5a48ae31457e,GEN-0008,appt_4e77de6a82a2,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 11:33:00,2026-06-12 12:02:00,8,7
qtok_4301d121fed3,GEN-0001,appt_a1f3a462d81d,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 15:00:00,2026-06-12 15:04:00,1,0
qtok_8f2d09ed6869,GEN-0002,appt_5e4c62904bb8,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 15:22:00,2026-06-12 15:32:00,2,1
qtok_2ce7c89c7256,GEN-0003,appt_691b4b6c830c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 16:30:00,2026-06-12 16:48:00,3,2
qtok_0e1b5f7da818,GEN-0004,appt_75f3051432af,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 17:01:00,2026-06-12 17:08:00,4,2
qtok_c92e52092b03,GEN-0005,appt_a3e0cdd8fa4e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-12 17:31:00,2026-06-12 17:52:00,5,3
qtok_99fd3a88a0c3,GEN-0002,appt_7c75f885e714,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 09:44:00,2026-06-16 09:50:00,2,0
qtok_17d826c4eecb,GEN-0003,appt_9711615e1c2c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 09:52:00,2026-06-16 10:02:00,3,1
qtok_46d68f46dea9,GEN-0005,appt_b04b8ae21d77,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 10:55:00,2026-06-16 11:08:00,5,3
qtok_190ceff0e389,GEN-0007,appt_1c0263e33f2a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 11:20:00,2026-06-16 11:50:00,7,5
qtok_9fe33e7a2518,GEN-0008,appt_d55d6cc63823,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 11:39:00,2026-06-16 11:59:00,8,7
qtok_76c533590aa6,GEN-0001,appt_f46590ba9cdb,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 14:14:00,2026-06-16 14:24:00,1,1
qtok_69cbe7d11af7,GEN-0002,appt_9db4511d029d,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 14:40:00,2026-06-16 14:48:00,2,0
qtok_67cf132a62fa,GEN-0004,appt_68964808aa1c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 15:25:00,2026-06-16 15:39:00,4,3
qtok_772b0e3d42ca,GEN-0005,appt_30f3d42de404,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 15:31:00,2026-06-16 15:51:00,5,4
qtok_7aad2f7c674e,GEN-0006,appt_3cc4eaf83d93,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 16:00:00,2026-06-16 16:23:00,6,5
qtok_e6edbd1d40d8,GEN-0007,appt_0abfde7cc315,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 16:16:00,2026-06-16 16:41:00,7,7
qtok_80f64eee7f4f,GEN-0008,appt_0d9fa295e4fb,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-16 16:41:00,2026-06-16 17:05:00,8,7
qtok_7da587a40c4b,GEN-0002,appt_d1bc0f1cd0f1,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 10:00:00,2026-06-19 10:04:00,2,0
qtok_0854c0b84765,GEN-0004,appt_4f3c920baf5a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 10:32:00,2026-06-19 10:48:00,4,4
qtok_6bab2711d188,GEN-0001,appt_d971cc0e4d29,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 15:46:00,2026-06-19 15:47:00,1,0
qtok_e8cb17a69ae7,GEN-0003,appt_543b9cc0143a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 16:29:00,2026-06-19 16:53:00,3,2
qtok_56f167d1c282,GEN-0004,appt_d0d00e701d48,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 16:46:00,2026-06-19 17:03:00,4,4
qtok_15666d1ae0c3,GEN-0005,appt_7dfbd5bb1ead,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 17:21:00,2026-06-19 17:52:00,5,3
qtok_7ff98cc81b91,GEN-0006,appt_f6efa3ebd1ba,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-19 17:43:00,2026-06-19 18:05:00,6,6
qtok_b36d45d10ca0,GEN-0001,appt_1287aade70ca,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 09:20:00,2026-06-23 09:30:00,1,1
qtok_e7ae071a916f,GEN-0002,appt_ff315caa2e7e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 09:41:00,2026-06-23 09:47:00,2,1
qtok_85b5dce67075,GEN-0003,appt_41576155eaa8,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 09:52:00,2026-06-23 10:00:00,3,2
qtok_28b1404799a9,GEN-0004,appt_50f323719467,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 10:10:00,2026-06-23 10:24:00,4,4
qtok_5e51457076bb,GEN-0005,appt_4cfb120dcd0b,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 10:50:00,2026-06-23 11:19:00,5,3
qtok_06e398f3937b,GEN-0006,appt_827ccac0e8bd,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 11:08:00,2026-06-23 11:27:00,6,6
qtok_55713fd8d7a6,GEN-0007,appt_6c9d283fddf6,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 11:34:00,2026-06-23 12:05:00,7,6
qtok_adb73e6d69c5,GEN-0008,appt_3299d1a3a9c1,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 11:37:00,2026-06-23 11:59:00,8,7
qtok_6c4ab2e40afb,GEN-0001,appt_25c6ceb3448d,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 14:14:00,2026-06-23 14:22:00,1,0
qtok_df1bf77c0ec9,GEN-0002,appt_4e30a155e394,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 14:24:00,2026-06-23 14:47:00,2,1
qtok_fc2c4c7b78ef,GEN-0003,appt_c8aa8100b387,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 14:59:00,2026-06-23 15:14:00,3,2
qtok_0f5460fe4f64,GEN-0005,appt_e0eaf465ea48,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 16:13:00,2026-06-23 16:35:00,5,5
qtok_834502e1ca8b,GEN-0006,appt_75296f36bdae,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-23 16:43:00,2026-06-23 17:07:00,6,5
qtok_9a237505ccc4,GEN-0001,appt_556a431f54bb,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 09:08:00,2026-06-26 09:13:00,1,1
qtok_d3b2940afc98,GEN-0002,appt_9436220c8783,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 09:40:00,2026-06-26 09:47:00,2,0
qtok_4405ecc58c03,GEN-0003,appt_82c5d5656393,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 10:19:00,2026-06-26 10:32:00,3,3
qtok_aae366fd2cc4,GEN-0004,appt_df8b0d943d41,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 10:40:00,2026-06-26 11:02:00,4,3
qtok_e01fab4efdf6,GEN-0006,appt_0f0b252b2701,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 11:21:00,2026-06-26 11:46:00,6,6
qtok_1fc18c1448d0,GEN-0007,appt_81d68274f89c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 11:46:00,2026-06-26 12:17:00,7,5
qtok_df769bf82bd7,GEN-0001,appt_41c7a429f753,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 15:00:00,2026-06-26 15:12:00,1,1
qtok_7bc233c2a79e,GEN-0002,appt_4a640189744e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 15:12:00,2026-06-26 15:20:00,2,0
qtok_b27da91e2542,GEN-0003,appt_dd89bed4c627,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 16:39:00,2026-06-26 16:52:00,3,1
qtok_f9791b3a5d74,GEN-0004,appt_7f3c8b159fd3,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 17:10:00,2026-06-26 17:31:00,4,3
qtok_364f05a77b4a,GEN-0005,appt_732bfd0e3759,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 17:32:00,2026-06-26 17:59:00,5,4
qtok_ae5be4287d12,GEN-0006,appt_a8f6464ce7fb,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-26 17:43:00,2026-06-26 18:15:00,6,4
qtok_dc2421c7dcd4,GEN-0001,appt_6e77669a3ea1,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 09:15:00,2026-06-30 09:23:00,1,0
qtok_1246243c3c8b,GEN-0002,appt_1b5d2b7fa675,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 09:20:00,2026-06-30 09:21:00,2,0
qtok_d7e6b83f191d,GEN-0003,appt_820dfef4f0c4,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 10:28:00,2026-06-30 10:42:00,3,1
qtok_734347855d58,GEN-0004,appt_7a1638dc0d4e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 10:55:00,2026-06-30 11:11:00,4,2
qtok_bae313cd9ee5,GEN-0005,appt_8cf63c7aa668,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 10:58:00,2026-06-30 11:34:00,5,5
qtok_86de55cc155c,GEN-0006,appt_48fc575d89a8,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 11:11:00,2026-06-30 11:33:00,6,6
qtok_f93419d761aa,GEN-0001,appt_c1ae41cc4f78,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 14:07:00,2026-06-30 14:25:00,1,0
qtok_4ce2374cf419,GEN-0004,appt_2f12fe037954,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 16:07:00,2026-06-30 16:23:00,4,3
qtok_9406ada9b5b4,GEN-0005,appt_bc6cde2633d9,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-06-30 16:32:00,2026-06-30 16:49:00,5,3
qtok_ba34864fff9e,GEN-0001,appt_3ebcf6a63015,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 09:15:00,2026-07-03 09:16:00,1,1
qtok_30aafe85439d,GEN-0002,appt_2d312eab032b,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 09:13:00,2026-07-03 09:21:00,2,1
qtok_13c742942dc7,GEN-0003,appt_33e269f904c7,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 09:48:00,2026-07-03 10:04:00,3,2
qtok_505b7814b420,GEN-0004,appt_06483f076951,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 11:04:00,2026-07-03 11:19:00,4,3
qtok_a51c9ff8b88e,GEN-0005,appt_c6b55be70143,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 11:23:00,2026-07-03 11:43:00,5,3
qtok_d1210a800b88,GEN-0006,appt_1e65e069e748,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 11:54:00,2026-07-03 12:22:00,6,6
qtok_4d039b9db688,GEN-0001,appt_45cf1ea23bd9,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 15:20:00,2026-07-03 15:29:00,1,0
qtok_995b26190187,GEN-0002,appt_62cd9ec5a448,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 15:34:00,2026-07-03 15:49:00,2,1
qtok_1699a5d02575,GEN-0003,appt_c62176c9784f,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 16:28:00,2026-07-03 16:40:00,3,3
qtok_06d8bd1043f7,GEN-0004,appt_6482f2a338ed,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-03 16:43:00,2026-07-03 16:56:00,4,2
qtok_e5172b1358f8,GEN-0002,appt_a24da698a28a,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 09:11:00,2026-07-07 09:16:00,2,1
qtok_03988dab0cbe,GEN-0003,appt_7297158251f5,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 09:48:00,2026-07-07 09:53:00,3,1
qtok_91a6c90a17c3,GEN-0004,appt_728cc1904359,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 10:14:00,2026-07-07 10:24:00,4,3
qtok_1d8d5cdb1687,GEN-0005,appt_e243fd79fe14,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 10:55:00,2026-07-07 11:16:00,5,5
qtok_8440c2368673,GEN-0006,appt_9a253c80207c,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 11:00:00,2026-07-07 11:26:00,6,4
qtok_8c13292ebd85,GEN-0008,appt_b32c95886ad8,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 11:38:00,2026-07-07 12:12:00,8,6
qtok_2d5ed3478379,GEN-0001,appt_902d880a5740,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 13:50:00,2026-07-07 13:55:00,1,1
qtok_5087b914fb85,GEN-0002,appt_766e6be1c368,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 14:20:00,2026-07-07 14:33:00,2,2
qtok_f7a761d5d28b,GEN-0004,appt_86fddb283c29,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 16:18:00,2026-07-07 16:31:00,4,3
qtok_6ce9b8b319e4,GEN-0005,appt_1fc4aa4e273f,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-07 16:55:00,2026-07-07 17:19:00,5,3
qtok_c4257141f6c4,GEN-0002,appt_8b55f89093dd,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 10:00:00,2026-07-10 10:08:00,2,0
qtok_d9eb01f3f8be,GEN-0003,appt_c51329f463ff,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 10:33:00,2026-07-10 10:46:00,3,2
qtok_dddde6fefd71,GEN-0004,appt_925969f39847,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 10:45:00,2026-07-10 11:03:00,4,2
qtok_0f7ffe5ddcde,GEN-0005,appt_a12b7df48a98,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 11:00:00,2026-07-10 11:21:00,5,4
qtok_602397b0b135,GEN-0006,appt_7c85a8420cfc,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 11:23:00,2026-07-10 11:50:00,6,5
qtok_37a2e4db5d4f,GEN-0001,appt_db5c4dd5a19e,hosp_fee9cc547f0c,dept_086c6229cdef,doc_1be52abb3c11,2026-07-10 14:58:00,2026-07-10 15:05:00,1,1
